loan_amount,loan_tenure_months,ltv,valuation_diff_pct,num_prev_mortgages,ownership_match_score,ocr_confidence,encumbrance_flag,credit_score,income,isFraud
514299,32,70.12,-21.52,3,0.85,0.85,0,358,128591,1
2481486,28,74.53,-7.37,1,0.32,0.62,0,692,213453,1
3776158,34,59.68,-2.73,2,0.32,0.92,0,418,169756,1
4261900,68,77.17,8.49,0,0.89,0.82,1,852,44858,1
225438,118,74.03,-15.56,3,0.7,0.93,0,698,60330,0
3870183,92,69.66,-7.95,1,0.97,0.69,1,630,205276,0
2017043,69,99.61,17.93,2,0.6,0.88,1,566,107203,1
2299391,25,67.02,-22.16,0,0.42,0.77,0,819,40293,0
735719,104,79.63,-25.11,3,0.63,0.63,0,779,71869,1
2901445,31,94.68,2.64,0,0.61,0.9,0,433,105429,1
908258,41,52.33,6.27,2,0.66,0.9,0,654,150701,0
4624474,30,75.62,-15.11,3,0.87,0.71,0,883,20704,0
2964140,64,70.12,-27.22,2,0.76,0.97,0,797,147848,0
3664462,114,54.72,6.74,1,0.43,0.91,1,406,203327,1
281948,67,85.71,0.23,2,0.81,0.72,0,589,63281,1
2682814,88,54.05,12.57,1,0.71,0.7,0,446,131972,0
3869457,93,80.54,10.66,2,0.7,0.78,0,626,128532,0
1306751,34,62.93,-27.69,0,0.77,0.72,0,714,177308,0
1053692,73,59.32,9.94,0,0.69,0.69,0,509,81780,0
317770,44,52.49,-29.49,3,0.62,0.76,0,595,147405,0
4199906,114,62.2,11.82,0,0.75,0.61,0,697,215277,0
4936917,115,68.81,6.22,0,0.81,0.76,0,402,229192,1
2537245,29,63.6,-5.81,1,0.46,0.69,0,807,197018,0
2802882,84,83.19,-1.47,0,0.65,0.71,0,508,70333,0
1890008,44,59.2,-33.76,1,0.62,0.63,0,727,173349,0
1926525,43,84.25,-37.61,1,0.33,0.84,0,692,196678,0
4613070,72,64.22,-20.16,1,0.88,0.79,0,408,148005,0
1438530,65,60.69,9.28,2,0.56,0.9,0,647,179586,0
4566951,28,52.67,-12.05,1,0.35,0.99,1,349,104893,1
2281913,30,68.96,-26.6,2,0.62,0.65,0,404,238679,1
1578768,102,56.33,10.07,1,0.41,0.71,0,719,77958,0
1665213,81,85.65,-26.28,2,0.79,0.87,0,672,152899,1
2863398,110,86.49,8.93,3,0.7,0.69,0,326,45844,1
788152,112,65.58,-12.82,3,0.49,0.61,0,572,129501,0
502980,45,62.64,-12.19,2,0.97,0.64,1,639,106200,0
1138336,95,61.26,-23.64,3,0.5,0.77,0,600,15792,0
2978350,36,57.28,14.01,0,0.69,0.77,0,779,185767,0
1268932,79,77.22,-34.67,1,0.86,0.99,0,843,98187,0
1549087,85,61.63,-31.34,2,0.66,0.79,1,856,57510,0
2631528,85,84.17,-1.85,3,0.97,0.87,0,564,185209,0
2208542,99,82.03,11.01,3,0.89,0.8,0,841,128104,0
1037635,96,93.69,-34.27,0,0.94,0.71,0,895,230682,1
3602626,22,57.24,4.03,1,0.56,0.64,0,465,219482,1
1486689,102,66.36,4.55,0,0.68,0.94,0,615,228284,0
3916126,27,80.76,-5.11,2,0.89,0.66,0,300,54632,0
3166983,101,64.26,-10.8,3,0.93,0.64,0,560,182862,0
2946230,72,73.84,-20.73,3,0.96,0.69,0,362,98568,0
2218433,105,54.43,-18.91,3,0.92,0.6,0,782,176957,0
4556397,91,65.44,0.47,0,0.81,0.63,0,620,80214,0
3778621,18,97.11,-36.08,0,0.32,0.85,0,500,222616,0
4656766,27,50.38,-4.9,1,0.52,0.7,0,521,59870,0
1397991,110,93.08,-23.28,2,0.39,0.74,1,451,63110,1
3831404,27,58.96,-12.0,1,0.41,0.93,0,761,124414,0
1914188,51,69.58,-6.46,1,0.5,0.91,0,516,151243,0
2207359,23,80.04,13.14,3,0.35,0.8,0,495,155661,1
318401,46,59.65,-5.26,0,0.47,0.85,0,501,33077,0
1085132,32,88.82,-26.37,2,0.97,0.63,0,533,79874,0
259292,61,53.81,-35.23,1,0.52,0.9,0,440,218318,1
4791066,54,79.96,-2.38,2,0.41,0.81,0,797,231844,1
3267759,111,73.45,-7.3,3,0.8,0.83,0,854,184299,0
563937,28,61.25,0.31,1,0.88,0.87,0,356,161009,0
3064391,43,99.9,-12.44,0,0.52,0.8,0,803,24754,0
2781206,52,67.9,9.51,1,0.49,0.81,0,441,40688,0
1292097,17,52.79,15.21,3,0.47,0.8,0,883,22048,0
287771,99,59.51,-37.6,1,0.58,0.8,1,838,37568,0
337199,38,72.05,4.65,3,0.36,0.9,0,405,112583,1
2957281,31,60.23,-37.89,1,0.77,0.77,1,464,221091,1
2832481,36,51.64,-13.29,2,0.88,0.6,0,514,163617,0
4934777,77,84.19,-12.3,0,0.76,0.84,0,370,229021,1
2374316,20,65.28,1.77,3,0.59,0.98,1,878,109449,0
3702615,103,80.99,-18.86,2,0.5,0.7,0,389,60217,1
1683214,64,53.93,9.25,3,0.59,0.93,1,527,194194,0
851518,72,58.1,-19.43,1,0.6,0.78,1,378,179818,0
613313,49,55.52,-19.45,3,0.77,0.86,0,648,154781,0
4031586,14,51.47,-26.63,3,0.95,0.96,0,545,142873,0
3314215,95,81.15,1.03,0,0.35,0.91,1,571,40358,0
3560989,81,95.35,-35.4,2,0.97,0.95,0,702,129064,0
2432214,114,77.47,-18.22,1,0.94,0.6,0,415,26023,1
2430229,108,71.47,-23.99,0,0.38,0.67,0,734,110387,0
1963462,66,61.53,-26.24,3,0.43,0.77,0,829,174828,0
754224,12,55.63,-36.34,0,0.52,0.94,0,741,209247,1
2350397,112,74.08,-28.58,3,0.69,0.94,0,471,200353,0
2099284,81,67.87,-13.23,1,0.39,0.67,0,315,195361,1
2101676,56,56.01,-9.78,3,0.44,0.66,0,355,204169,0
1784532,109,81.61,-23.83,0,0.93,0.93,0,890,222753,0
554418,58,82.16,-0.99,0,0.38,0.82,0,402,101728,0
1572542,90,62.92,-19.85,3,0.58,0.85,0,583,193331,0
4573014,37,69.64,-17.97,2,0.83,0.92,0,816,164911,0
4956854,25,51.31,6.96,0,0.92,0.68,0,577,42410,0
662621,65,73.69,-6.88,2,0.54,0.65,0,568,120696,1
3629801,82,56.83,17.19,2,0.42,0.94,0,699,26447,1
4908163,57,63.17,-18.44,2,0.82,0.64,0,802,132954,0
1698099,42,94.82,9.67,2,0.84,0.64,0,385,101569,0
4294463,99,92.22,4.3,0,0.99,0.71,0,619,221737,1
3913233,70,83.11,13.41,0,0.4,0.73,0,331,110894,1
1311569,106,87.48,17.41,2,0.8,0.7,0,635,28907,0
4661307,40,75.22,-39.54,0,0.59,0.9,0,350,36637,0
1295885,117,63.33,-34.7,2,0.94,0.99,0,378,184268,0
1256083,107,62.41,0.46,2,0.59,0.68,1,473,168441,1
2074324,28,62.98,-16.59,2,0.61,0.91,1,800,241089,0
3998190,25,89.48,9.15,3,0.39,0.62,0,874,243289,1
3488445,115,62.49,-39.28,1,0.52,0.65,0,375,148661,1
2842974,47,70.93,8.42,0,0.58,0.81,0,615,38560,0
3592099,69,52.55,-31.89,0,0.31,1.0,0,672,18034,0
1379180,35,52.3,-22.59,2,0.61,0.98,0,380,146241,1
3433178,74,56.56,18.14,3,0.54,0.64,1,370,107449,1
4631211,102,58.72,-36.9,3,0.86,0.7,0,370,18239,1
2684182,36,89.69,-19.06,0,0.37,0.98,0,345,18415,1
1908286,70,92.19,-34.93,2,0.83,0.66,1,346,231560,1
4699757,43,54.32,11.22,0,0.8,0.9,1,890,91944,0
4965313,93,70.08,2.18,2,0.47,0.6,1,721,149556,0
4463089,29,68.9,8.02,2,0.36,0.85,0,448,68987,0
2897921,48,54.12,-8.36,1,0.89,0.8,0,429,33225,1
4474142,37,61.67,-18.54,2,0.47,0.79,0,755,95459,0
369160,20,84.79,-39.86,1,0.4,0.93,0,804,207176,1
2669931,110,82.58,-23.32,0,0.55,0.63,0,543,35936,1
541904,75,99.37,-9.13,0,0.58,0.75,1,773,54612,1
678526,83,58.46,-0.14,3,0.53,0.78,0,681,231018,0
937393,31,67.31,-26.26,1,0.98,0.65,0,402,110533,1
3445503,65,51.28,-31.67,0,0.92,0.63,0,788,135877,1
914422,117,58.34,-27.9,1,0.91,0.67,0,336,117269,0
834983,97,90.65,-18.76,0,0.58,0.7,0,848,54952,1
2363429,94,86.09,-31.1,1,0.97,0.99,0,819,73945,1
3235812,41,66.59,-30.59,1,0.78,0.79,1,632,233471,0
4375115,64,51.95,-37.37,2,0.88,0.8,0,696,20380,0
2976280,103,80.18,11.4,0,0.65,0.88,0,595,196370,0
3038687,110,54.78,-26.81,3,0.41,0.87,0,406,232318,1
1516842,118,76.2,9.31,2,0.92,0.8,0,829,95821,0
2431256,74,78.75,-13.7,3,0.64,0.74,0,382,173332,0
3789024,22,52.59,-2.05,1,0.98,0.73,0,587,178951,0
4496650,42,95.49,-35.46,2,0.48,0.62,0,760,162215,0
3802418,60,60.21,-4.99,1,0.99,0.96,0,514,64744,0
2381608,114,95.86,-22.6,0,0.46,0.91,0,580,219021,0
4030010,111,55.53,-34.29,0,0.56,0.85,0,758,177650,0
3741771,105,54.66,14.49,3,0.72,0.76,0,643,95262,0
4179441,98,52.82,-3.78,0,0.79,0.83,1,493,72331,0
1060652,30,84.31,-25.5,3,0.8,0.79,0,457,107551,1
2288370,23,88.93,-14.82,1,0.63,0.71,0,764,78815,0
1648485,26,66.51,-18.59,2,0.35,0.72,0,403,86519,1
1667343,42,78.64,2.03,0,0.65,0.95,0,333,165250,0
3425495,54,62.25,-3.55,1,0.53,0.85,0,401,107526,0
3485744,112,66.06,-38.81,2,0.76,0.6,0,624,221929,0
855612,48,87.35,-28.13,1,0.43,0.73,0,891,206269,1
4094528,90,57.5,-11.31,3,0.58,0.74,0,440,124365,1
2176475,40,55.44,-13.27,1,0.98,0.88,1,773,51366,0
2241912,118,50.94,-9.0,3,0.36,0.88,0,330,199027,0
3244311,37,71.66,2.89,3,0.72,0.79,0,362,114830,0
385622,119,74.75,0.92,0,0.36,0.98,0,859,246345,0
2062889,13,83.87,-17.63,3,0.41,0.95,0,386,56911,1
2006862,95,84.68,12.65,3,0.72,0.95,0,603,98422,0
4126390,26,75.7,-36.22,1,0.61,0.74,0,360,68619,1
1496436,15,50.46,-4.93,3,0.68,0.77,0,695,190368,0
767540,97,91.55,16.98,3,0.92,0.77,0,633,37791,0
2295690,61,79.41,-7.06,1,0.87,0.78,0,710,23301,0
1688236,49,92.08,-12.69,2,0.92,0.96,1,583,141866,0
4805815,34,78.52,-31.96,0,0.73,0.7,0,765,246730,0
3082410,70,91.54,8.61,1,0.64,0.92,1,379,118623,1
1504355,101,66.3,-17.57,3,0.62,0.81,0,376,244601,0
2775480,86,69.52,2.07,1,0.82,0.7,1,839,127824,0
3524083,39,85.18,-28.15,2,0.66,0.81,0,660,181851,1
2564722,77,85.12,-37.49,1,0.37,0.68,0,376,51894,1
3001092,19,61.5,-21.67,1,0.4,0.64,0,808,244989,1
2350229,40,72.09,-23.12,1,0.55,0.94,0,463,94618,1
1622534,22,94.68,12.41,1,0.35,0.88,0,308,195322,0
1822907,112,52.08,11.88,3,0.47,0.68,0,474,85994,1
2615967,29,71.18,-7.97,1,0.76,0.98,0,761,56770,0
4775112,66,62.85,-38.86,2,0.31,0.61,0,606,37300,1
2970574,61,53.04,-26.3,1,0.72,0.73,0,887,133025,1
2988939,25,71.32,-1.66,1,0.84,0.61,0,544,214307,0
4086280,85,54.93,-33.92,3,0.42,0.66,1,421,175557,1
2144940,110,52.23,2.04,3,0.43,0.67,0,484,135605,0
2199409,20,85.17,-39.28,1,0.32,0.92,0,331,55285,1
3272382,110,52.84,0.95,3,0.66,1.0,0,868,212627,0
3981857,22,89.3,10.67,3,0.76,0.95,0,609,132713,1
4637871,74,78.42,-11.85,1,0.62,0.85,0,671,178543,0
391464,119,55.3,9.74,3,0.57,0.89,1,895,63671,0
4839400,87,52.61,6.89,0,0.62,0.81,0,355,133216,0
2773829,78,59.38,0.29,0,0.85,0.77,0,572,35270,0
218581,64,90.51,-13.29,0,0.32,0.88,0,763,234223,1
3952256,50,65.66,-23.69,3,0.85,0.99,0,755,134870,0
438540,89,63.59,11.65,0,0.77,0.61,1,548,142897,0
601590,67,78.01,-1.08,2,0.47,0.73,0,377,159770,1
1518412,39,50.22,7.88,0,0.67,0.73,1,833,249954,0
3460492,86,74.87,-6.88,2,0.33,0.77,0,407,87265,0
1730369,50,82.63,-29.69,3,0.57,0.85,0,572,185801,1
972328,36,90.08,18.77,0,0.42,0.81,0,314,26171,0
4909479,32,72.54,-29.04,2,0.32,0.61,0,669,225555,0
3210691,21,59.08,14.67,3,0.55,0.76,0,603,75684,0
1458097,54,81.21,-27.51,0,0.81,0.85,1,504,201237,1
3400354,26,56.51,-17.58,1,0.94,0.8,0,412,64948,1
1394315,94,88.07,-13.59,0,0.76,0.95,0,552,49725,0
2675508,59,69.42,15.28,0,0.58,0.76,0,740,34450,0
2476219,97,58.74,13.29,0,1.0,0.61,0,485,159372,1
1458311,32,88.08,9.39,1,0.5,0.71,0,526,140900,1
4610784,71,62.58,-17.4,2,0.43,0.65,0,827,99600,0
1389467,119,55.59,-39.73,2,0.62,0.7,0,653,150513,0
264074,107,62.67,0.89,1,0.65,0.74,0,300,126315,1
2670466,61,66.16,-15.34,0,0.55,0.87,0,852,165404,1
3755180,34,54.4,5.42,0,0.79,0.73,0,859,35115,0
4583120,24,50.37,7.69,0,0.43,0.95,1,719,114405,0
890645,80,84.65,-13.62,2,0.66,0.72,0,460,102404,0
3387093,15,59.12,4.89,2,0.65,0.65,0,460,188069,1
1117481,103,92.54,10.4,1,0.88,0.67,0,427,232223,1
3694804,89,95.89,15.71,3,0.95,0.97,0,450,159687,1
162507,83,78.08,-5.05,1,0.76,0.78,1,743,160804,0
1205710,20,50.74,6.71,2,0.51,0.76,0,770,171439,0
2438377,46,64.42,-10.33,0,0.78,0.63,0,762,125670,0
4487373,112,78.85,-37.5,0,0.48,0.89,1,329,57738,1
906564,32,88.29,-30.69,0,0.98,0.88,1,772,147053,0
4018949,69,52.08,-32.31,0,0.88,0.75,1,856,208953,0
1709473,29,73.4,-29.69,3,0.6,0.88,1,379,204681,1
1811952,108,76.53,-39.39,1,0.85,0.75,0,338,233162,1
837954,83,53.82,11.52,1,0.59,0.63,1,539,236927,1
3008056,92,62.33,-6.39,2,0.35,0.9,1,856,96666,1
807173,54,85.57,-17.01,1,0.79,0.99,0,889,99351,0
4610579,106,70.35,-15.41,3,0.58,0.86,0,636,154638,1
779447,109,51.86,-12.2,3,0.95,0.71,0,579,237937,0
1161404,17,52.6,-35.57,3,0.51,0.71,0,415,217957,1
3080248,97,93.45,-23.52,0,0.89,0.97,0,568,25728,0
2713987,89,78.83,11.1,2,0.78,0.72,1,634,120852,0
2853913,78,86.61,4.62,3,0.9,0.91,0,611,98911,0
2635232,23,65.2,-6.2,1,0.5,0.86,0,352,132616,0
2478907,111,57.14,-11.16,1,0.62,0.84,0,367,233422,0
4632688,23,77.19,-24.46,1,0.88,0.67,0,333,51214,1
2929915,77,56.88,-11.72,3,0.75,0.61,0,685,204007,0
2463162,13,59.93,-4.13,3,0.55,0.8,0,548,233153,0
4981909,26,57.86,2.76,1,0.66,1.0,0,410,60588,0
1015113,34,51.33,-30.0,3,1.0,0.68,1,393,165025,1
2792794,40,70.19,8.79,1,0.82,0.81,1,709,83408,0
2311549,92,74.48,-19.25,0,0.73,0.87,0,478,220976,1
2445704,107,59.39,-9.8,3,0.88,0.79,0,346,49103,0
4681025,18,55.32,-3.53,0,0.61,0.8,0,675,85949,0
523332,105,83.93,-10.71,0,0.97,0.86,0,886,240877,0
392575,39,54.15,-5.68,3,0.69,0.93,0,501,195336,0
1559700,25,94.53,-33.31,1,0.53,0.73,0,744,166228,0
129336,55,99.36,-14.07,2,0.36,0.96,0,596,28423,1
3301078,41,86.32,-23.17,0,0.56,0.79,0,607,53062,0
1742425,92,50.54,-34.84,3,0.7,0.86,0,792,188877,0
2707622,43,65.64,-28.5,0,0.79,0.64,0,637,16987,1
1986963,81,95.55,-3.85,1,0.91,0.8,0,365,77979,1
2872605,99,50.07,-28.2,3,0.96,0.61,0,721,52597,1
1547947,17,57.31,-29.14,2,0.37,0.76,0,839,98905,0
4276426,38,54.41,-6.83,3,0.72,0.62,0,792,173940,0
3956756,93,82.44,14.28,0,0.77,0.96,0,616,91970,0
1598339,99,90.46,7.32,3,0.42,0.87,0,374,78805,1
776296,112,66.0,14.31,3,0.68,0.92,0,358,134779,1
479039,35,56.43,-5.02,0,0.53,0.79,0,685,226156,0
628714,113,61.06,-15.4,2,0.35,0.94,0,314,162708,0
3011190,45,61.31,3.78,1,0.35,0.95,0,530,72467,0
4735352,51,56.91,-24.32,3,0.83,0.74,1,498,243991,1
652439,58,81.5,-35.32,2,0.73,0.75,0,653,122732,1
4242535,90,60.19,-19.32,1,0.8,0.8,0,334,163079,0
373452,86,71.83,-22.05,0,0.78,0.62,1,461,116460,1
878883,97,93.48,0.53,2,0.39,1.0,0,770,241819,0
4471047,35,83.18,-6.92,2,0.41,0.74,1,830,222936,0
2289921,76,55.74,-31.7,3,0.48,0.79,0,722,149461,1
3298156,29,52.74,14.51,0,0.58,0.9,0,647,133105,1
4922139,55,77.95,-4.4,3,0.96,0.72,1,446,139535,0
862371,87,84.01,-12.54,0,0.77,0.68,0,673,24458,0
3357945,68,97.4,16.23,1,0.48,0.65,0,715,83481,1
3868950,118,51.34,-34.16,3,0.34,0.81,0,793,89888,1
242980,39,59.39,7.38,0,0.78,0.6,0,858,91022,1
4796671,115,51.1,-18.12,0,0.74,0.88,0,555,187472,0
2534003,82,53.65,1.72,2,0.77,0.78,0,402,82628,1
357354,34,74.6,15.84,3,0.48,0.81,0,420,197929,0
3306943,96,89.87,-8.94,3,0.66,0.71,0,718,210439,0
2017160,45,66.71,-38.64,1,0.55,0.67,0,649,182599,0
3415258,22,97.39,-38.27,0,0.87,0.88,1,341,85648,1
4471545,97,86.96,-20.17,2,0.35,0.68,1,666,31937,1
2335883,117,81.07,6.9,0,0.49,0.91,0,328,183744,0
2650982,46,60.04,-22.7,0,0.72,0.68,0,313,16112,0
864265,104,66.23,-19.93,0,0.44,0.85,0,784,181617,0
408617,53,76.78,7.07,3,0.77,0.86,1,488,243348,0
3080346,39,63.91,-33.03,0,0.4,0.8,0,594,235089,1
844748,93,88.87,10.81,1,0.32,1.0,0,482,63355,1
3736562,89,56.96,-24.05,2,0.9,0.75,0,847,90561,0
2154410,93,58.41,-36.93,2,0.53,0.95,0,336,180154,1
2577748,103,82.2,-32.96,0,0.41,0.67,0,313,133181,0
834275,35,62.25,17.15,2,0.42,0.73,0,894,75482,0
1397819,19,66.52,-12.92,0,0.92,0.66,0,458,94098,0
1134186,117,94.27,-24.61,3,0.76,0.84,0,793,157376,0
698506,64,78.24,-8.72,2,0.97,0.86,0,628,137978,0
656718,83,50.01,0.94,3,0.86,0.78,0,382,71625,0
1696853,15,90.95,-20.87,3,0.84,0.89,0,855,218623,0
452414,102,66.38,3.52,1,0.65,0.95,0,879,190957,0
3063944,111,54.07,-24.86,1,0.87,0.91,0,859,139359,0
2447693,16,76.88,-33.26,2,0.59,0.7,0,868,86246,0
2863545,108,79.32,-7.02,0,0.88,0.73,0,886,27588,0
3616144,60,52.89,-30.93,0,0.83,0.75,0,321,130910,0
4048401,109,76.64,16.43,0,0.77,0.68,0,431,143658,1
224932,41,60.55,-39.97,0,0.53,0.74,0,764,35967,0
368083,83,57.46,5.34,1,0.74,0.7,0,755,145153,0
1851498,114,55.91,-23.23,0,0.65,1.0,0,601,233512,0
3977809,74,50.13,10.77,0,0.62,0.91,0,566,39256,0
4976709,58,55.46,-36.39,3,0.99,0.94,0,694,204420,0
1658426,37,60.35,17.18,0,0.65,0.97,0,419,171124,0
3330431,68,52.76,-33.92,0,0.32,0.87,0,545,143121,1
2692316,48,52.47,7.27,1,0.74,0.67,0,867,227044,0
389220,109,50.68,-8.96,2,0.81,0.9,0,337,233423,1
4076765,18,56.29,-14.18,3,0.92,0.61,0,544,204551,0
1495285,51,83.69,-23.19,3,0.74,0.65,1,320,95732,0
4776029,103,58.49,10.48,2,0.31,0.61,0,409,206272,1
3022705,50,93.01,-28.01,3,0.38,0.65,0,693,229697,1
2764749,73,75.87,3.27,0,0.41,0.9,0,709,229212,0
4099453,114,89.62,-13.25,0,0.45,0.95,0,307,145145,1
1506978,103,51.28,19.91,2,0.86,0.71,0,743,148578,1
3021989,89,74.7,-3.32,1,0.52,0.65,0,627,113120,0
1084156,64,58.37,-33.75,1,0.52,0.71,0,589,166781,0
3813543,113,63.64,-14.83,3,0.83,0.86,0,810,204607,0
963659,15,90.29,-36.02,1,0.59,0.74,0,660,59840,1
2337035,117,64.05,-22.86,1,0.35,0.98,0,898,127647,0
1303920,93,60.2,-19.4,1,0.71,0.65,0,518,206659,0
3208591,119,53.15,11.19,1,0.39,1.0,0,705,74321,1
3710954,36,93.45,10.28,1,0.7,0.6,0,519,249855,0
847852,18,77.18,-39.31,1,0.85,0.78,0,894,58202,1
1256618,113,59.09,-8.06,1,0.95,0.7,1,406,202660,0
4011147,39,96.68,-26.59,3,0.35,0.83,0,880,149162,1
1207810,80,83.09,-20.79,0,0.51,0.64,0,585,74231,0
912283,78,82.06,-38.7,1,0.76,0.95,0,307,36552,0
3014863,119,59.9,4.98,0,0.52,0.65,1,488,240743,1
1921367,106,77.76,17.04,2,0.62,0.83,0,380,226299,0
3472863,117,62.52,-26.84,0,0.31,0.61,0,407,179813,1
2999033,31,50.88,-19.49,2,0.79,0.72,0,620,36661,0
4632669,94,55.76,-27.61,3,0.92,0.66,0,878,187097,1
1678315,22,75.02,15.8,0,0.98,0.99,0,645,152164,0
1449590,115,67.92,-39.44,2,0.88,0.6,0,627,181746,0
3604438,78,83.29,-4.97,0,0.32,0.74,0,854,146642,0
4680197,98,98.45,12.25,3,0.76,0.72,0,601,158156,1
3145529,18,77.54,-28.82,0,0.65,0.86,0,499,80843,1
2325541,34,73.02,-4.6,2,0.96,0.62,0,718,206824,0
2911139,72,63.92,-36.96,1,0.93,0.92,0,338,84278,1
1569793,82,51.44,8.88,1,0.99,0.79,0,606,109328,0
4590512,45,51.34,-23.53,1,0.9,0.78,0,303,146837,0
2997706,117,93.45,19.33,3,0.68,0.69,0,376,141355,1
3301473,30,61.93,15.32,1,0.8,0.8,0,767,39198,0
1198657,69,95.94,3.95,3,0.98,0.75,0,478,76201,0
1026215,20,60.68,-10.19,1,0.7,0.7,0,575,88271,1
3133449,59,89.47,6.0,3,0.89,0.67,0,451,227810,1
1549991,93,51.38,-32.16,3,0.96,0.89,1,463,193271,0
2611910,52,53.64,-21.39,0,0.7,0.66,1,589,157449,0
524528,59,97.82,-38.39,1,0.41,0.67,0,677,126578,1
2635610,56,56.11,-1.3,0,0.41,0.83,0,609,225905,0
2815223,117,61.13,8.33,2,0.38,0.69,0,688,154108,1
712181,36,66.87,16.78,1,0.63,0.78,0,482,55364,1
3745525,89,62.4,1.19,1,0.64,0.82,0,605,130227,0
1750824,119,59.59,3.93,1,0.73,0.71,0,371,235977,0
239227,36,53.07,13.73,1,0.64,0.74,1,518,115353,0
1873055,30,56.58,16.18,0,0.98,0.68,1,472,183515,0
792137,50,63.48,-10.52,0,0.5,0.78,1,571,147735,0
381854,90,54.81,-33.41,3,0.91,1.0,0,767,185316,0
4974196,91,50.33,-12.01,0,0.37,0.75,1,568,204463,0
760327,38,76.91,-6.64,3,0.72,0.86,0,319,92564,0
1757153,115,89.41,-2.11,2,0.75,0.85,1,877,231431,0
4445398,85,57.76,19.36,0,0.84,0.91,0,802,161149,0
1585255,74,50.54,15.05,3,0.65,0.88,0,446,203921,0
4256004,79,89.55,-16.22,1,0.44,0.6,0,728,120447,1
1906684,30,69.85,-33.19,2,0.56,0.72,0,464,34631,1
1909858,39,94.14,-27.11,3,0.49,0.95,0,609,198724,0
579083,96,56.29,-29.57,2,0.59,0.82,1,817,213518,1
1494316,89,51.32,-18.64,1,0.67,0.64,0,313,48500,0
2001740,44,66.71,12.59,1,0.74,0.71,0,431,165969,0
4362627,21,70.95,-13.72,3,0.89,0.71,0,738,73915,0
4684946,94,52.42,-5.96,3,0.94,0.95,0,562,183449,0
2395936,41,88.23,-29.25,1,0.62,0.82,0,524,222742,1
4401400,33,52.87,-10.43,3,0.36,0.84,0,557,117760,0
4741094,14,71.83,12.42,1,0.86,0.75,0,533,41897,0
2807184,112,64.13,6.41,0,0.63,0.62,1,635,193352,0
3012066,116,65.43,-35.13,3,0.68,0.63,1,708,116639,0
3870771,93,61.88,11.72,2,0.72,0.77,0,323,128849,0
1640724,86,51.49,-23.57,1,0.77,0.67,1,570,126118,0
2065730,59,51.25,-0.06,0,0.92,0.64,0,394,72320,0
4662530,13,54.61,-31.22,3,0.97,0.7,0,441,218664,0
4420614,87,83.92,0.48,1,0.96,0.9,0,380,240558,0
4183290,65,74.99,-37.86,0,0.87,0.63,0,573,83289,0
775673,17,67.21,-3.96,3,0.92,0.78,0,575,46941,0
4162224,118,52.48,-1.24,1,0.33,0.93,1,764,245748,1
1988529,51,65.75,-25.33,1,0.89,0.71,0,507,160306,0
1194316,119,50.57,16.22,1,0.35,0.72,0,595,90172,1
4400915,104,50.41,-37.24,3,0.82,0.95,1,338,18376,0
1736675,105,62.56,13.5,0,0.42,0.86,0,587,45783,0
806673,13,53.26,-17.09,1,0.55,0.92,0,423,187321,1
901849,84,50.02,2.83,0,0.43,0.72,1,582,58025,0
1828665,13,54.06,-0.91,0,0.61,1.0,1,479,31447,0
1261068,104,60.35,-29.91,2,0.59,0.66,1,396,231937,1
1135891,108,54.2,-20.86,0,0.33,0.98,0,490,31713,0
853494,85,92.37,-8.22,0,0.88,0.96,0,373,143869,0
523177,109,61.17,10.79,0,0.9,0.82,0,746,19858,0
742762,119,82.2,17.29,0,0.85,0.83,0,796,197187,0
867876,66,89.6,-38.76,0,0.89,0.91,0,860,231080,1
3804697,83,52.83,-18.85,3,0.83,0.72,1,783,74834,0
1306184,112,60.99,0.09,2,0.96,0.81,1,415,97060,0
1860511,71,80.42,-8.34,1,0.7,0.96,0,834,150611,0
4684074,108,72.11,16.58,2,0.71,0.63,0,397,210055,0
3641815,17,50.68,-38.98,2,0.9,0.96,0,627,164929,0
146002,119,53.7,-13.74,1,0.54,0.89,0,706,118898,0
4710146,115,98.47,0.13,0,0.34,0.91,0,612,117207,1
815339,30,50.51,-26.94,1,0.82,0.63,0,447,151436,1
4239289,107,73.07,3.55,0,0.48,0.68,0,641,212057,0
1884006,38,58.98,-35.13,1,0.63,0.97,0,794,205241,0
728889,12,58.39,-12.94,3,0.47,0.65,0,322,101366,1
2467108,118,52.31,0.57,2,0.88,0.85,0,404,167150,0
4689699,44,53.05,-23.99,0,0.97,0.91,0,878,183646,0
3944886,51,78.02,-35.57,2,0.34,0.69,0,857,15869,1
1025779,43,60.84,17.42,0,0.46,0.88,0,892,77624,0
2629832,80,71.75,14.83,1,0.43,0.63,0,521,186147,0
3419151,28,65.55,15.58,1,0.77,0.8,0,314,108676,0
325391,19,64.32,18.71,1,0.6,0.73,0,377,18659,1
291387,68,71.62,-28.92,3,0.62,0.86,0,621,182442,0
3732632,53,68.31,-30.53,1,0.41,0.96,1,540,121888,1
4708474,109,82.76,-37.95,1,0.59,0.65,0,317,73185,0
2884067,20,62.2,13.51,3,0.51,0.78,0,753,132136,1
1474073,98,56.85,5.17,2,0.73,0.77,0,742,225993,0
2635394,46,69.94,-2.0,2,0.45,0.73,0,576,189823,0
4657220,82,50.56,15.66,0,0.73,0.79,0,723,77758,0
4472352,90,94.59,-5.5,2,0.56,0.95,1,775,230945,0
1524663,64,62.93,-32.22,0,0.54,0.99,0,326,151203,1
